date,VTI,TLT,IEF,DBC,GLD,CASH
2013-12-31,0.0281,-0.0154534099066998,-0.0124288595502896,0.0223525289252517,-0.0425972248037401,5.83333333333333e-05
2014-01-31,-0.0332,0.0187226350829042,0.00190833333333333,-0.0182878130443184,0.0186310875476372,5.83333333333333e-05
2014-02-28,0.0466,0.0231635855317408,0.0109613499139181,0.0174480944856334,0.0444517668994671,3.33333333333333e-05
2014-03-31,0.0043,0.0071639023875281,-0.00336658183841642,-0.0128335860943313,0.02808599701442,4.16666666666667e-05
2014-04-30,-0.0018,0.0144678288145337,-0.000717072369789408,2.36937973641105e-05,-0.0281644811687922,4.16666666666667e-05
2014-05-31,0.0205,0.0249151492486247,0.0116018550489104,0.00808071687200962,-0.00747814702144867,2.5e-05
2014-06-30,0.026,-0.00182651794181949,-0.00275334874497597,0.00701887930452383,-0.00748017443394333,2.5e-05
2014-07-31,-0.0203,0.0145147867197157,0.00311737445570531,-0.0350722717909624,0.0246188726448284,3.33333333333333e-05
2014-08-31,0.0424,0.0221085817839939,0.00764298401090055,-0.0343200098701519,-0.0117962139189218,2.5e-05
2014-09-30,-0.0196,-0.00801068719113598,-0.00729675653360295,-0.0374384991827988,-0.0452309806737549,2.5e-05
2014-10-31,0.0251,0.0391599320570718,0.0174649420080348,-0.0683329570575432,-0.011370344911245,1.66666666666667e-05
2014-11-30,0.0256,0.00383741104474485,-0.00159737778344232,-0.0620765374475892,-0.0385770026748685,1.66666666666667e-05
2014-12-31,-0.0005,0.0350319900405407,0.00494494798325997,-0.130295786304203,0.0215173610815687,1.66666666666667e-05
2015-01-31,-0.031,0.0584672657494072,0.0220476198924502,-0.140905895822848,0.0417534273958455,2.5e-05
2015-02-28,0.0613,-0.0204228838095245,-0.0064702975388446,0.0859041598849475,-0.0189246452128723,2.5e-05
2015-03-31,-0.0111,-0.00910650318344892,-0.00177822671876979,-0.0292081174572949,-0.0394839782247285,1.66666666666667e-05
2015-04-30,0.0059,0.0147391674899183,0.0113966288576742,0.0183416693152656,0.0172233864741267,2.5e-05
2015-05-31,0.0137,-0.0534164270374611,-0.0142349998618107,0.0544035176130637,-0.000250223115611403,1.66666666666667e-05
2015-06-30,-0.0152,-0.0220180916992576,-0.00940446114330965,-0.0264310923788647,-0.0142913159190077,1.66666666666667e-05
2015-07-31,0.0157,0.0145958945804106,0.00564543470981744,-0.0619632467476505,-0.0450190435886585,1.66666666666667e-05
2015-08-31,-0.0602,0.0365981123859665,0.0101799722075957,-0.103264225441897,-0.00919959940087378,2.5e-05
2015-09-30,-0.0306,-0.00871758051271624,0.0035507504555301,-0.00370812371446771,0.00611845106580899,5.83333333333333e-05
2015-10-31,0.0775,0.0209778443577325,0.0094372356882535,0.00244906480317786,0.0306551561652604,1.66666666666667e-05
2015-11-30,0.0057,-0.0271508537460678,-0.0154247764984145,-0.0569638901941852,-0.0628078499029544,1.66666666666667e-05
2015-12-31,-0.0214,0.0146445685754916,0.000384851170272143,-0.0840105887450234,-0.00984868009278017,0.000108333333333333
2016-01-31,-0.0573,0.0209870181069996,0.0141206764441147,-0.095673306345859,0.0206090691059178,0.000191666666666667
2016-02-29,-0.0004,0.0487693154226726,0.0227051896810821,0.0291695395559648,0.0925303531254837,0.000216666666666667
2016-03-31,0.0697,-0.0109573455277456,-0.00859189463226606,0.0890486202099929,0.0380491871613173,0.000258333333333333
2016-04-30,0.0093,0.0131658649290127,0.00866494251559092,0.0510975748846314,-0.00231299291645926,0.00025
2016-05-31,0.0179,0.000233723712567954,-0.000670863306450499,0.0647594183329006,0.0150451596284191,0.000191666666666667
2016-06-30,-0.0001,0.0346142662692199,0.011950805035884,0.0353406834266816,0.0122526666402316,0.000233333333333333
2016-07-31,0.0396,0.0350775450331573,0.00852912186416991,-0.0311288413039414,0.047210905672203,0.000225
2016-08-31,0.0051,-0.0100960113672037,-0.00354371995534704,0.00777492961141091,0.00262594825909357,0.00025
2016-09-30,0.0029,-0.0197247569105119,-0.00281205161069874,0.00387717540418375,-0.0101181193430685,0.00025
2016-10-31,-0.0199,-0.0225462290350185,-0.00539025560992495,0.0522401774353147,-0.0452732905676875,0.000241666666666667
2016-11-30,0.0487,-0.0558807147360159,-0.0228149517653399,-0.02068781590914,-0.0222652086376377,0.000275
2016-12-31,0.0184,-0.0433937967839548,-0.02155072392712,0.0875479977480367,-0.0654015423749345,0.000375
2017-01-31,0.0198,0.0161403918588204,0.00577703003792085,0.012445831112921,0.030016589479505,0.000425
2017-02-28,0.0359,0.000762588957168073,0.0025033516862917,0.00267475053180855,0.035315829208959,0.000433333333333333
2017-03-31,0.002,-0.00833451284306524,-0.00329520285713806,-0.0422848809320795,-0.00225247123642847,0.000441666666666667
2017-04-30,0.0113,0.0270238946130286,0.0148727659797653,0.00524281629997958,0.028796024102256,0.000625
2017-05-31,0.0113,-0.0023876718404241,0.00110240569098778,-0.023434852834302,-0.0164498610760294,0.000675
2017-06-30,0.0085,0.0272146021517476,0.0082577620558137,-0.042752390427191,0.0114121537029308,0.00075
2017-07-31,0.0195,-0.0148736504858638,-0.00609039271980828,0.0297330110348055,-0.0185834669036549,0.000833333333333333
2017-08-31,0.0027,0.0177981835141278,0.00826970967884895,0.0370606503050162,0.0373532550693703,0.000908333333333333
2017-09-30,0.0258,0.00524895398141881,0.00169166666666667,0.0442596107043982,0.0241847487217857,0.000858333333333333
2017-10-31,0.0235,-0.0164262928992792,-0.00928128832907313,0.0221577680838663,-0.0262999687992268,0.000875
2017-11-30,0.032,0.00996752039206481,-0.000101019925506601,0.0511576665939897,0.00186790255644742,0.000908333333333333
2017-12-31,0.0115,0.00216666666666667,-0.00392582715409362,0.0129817754967898,-0.013612606287542,0.00104166666666667
2018-01-31,0.0569,-0.0177643367613829,-0.0101939073831271,0.0652904186102634,0.0528688362529162,0.00111666666666667
2018-02-28,-0.0353,-0.0410014955732407,-0.0149746902761518,-0.0364650835983705,-0.000428152933223069,0.00119166666666667
2018-03-31,-0.0223,0.0100160346022944,0.0029490240840441,0.00380431414457361,-0.00456140614549905,0.001325
2018-04-30,0.0041,0.00397626651302265,-0.000847780839541145,0.050786434539742,0.00762459801005533,0.00144166666666667
2018-05-31,0.028,-0.0109335772937803,-0.00456608002498461,0.0478230682957697,-0.0234574005813779,0.00149166666666667
2018-06-30,0.0063,0.0130310449360946,0.00622221843583394,-0.012839066430531,-0.0167862211822472,0.00158333333333333
2018-07-31,0.0336,0.00849933890267781,0.00365275781056126,-0.0182265595332218,-0.0342236475572929,0.00161666666666667
2018-08-31,0.0361,-0.00204966346363663,0.00300577179579897,-0.0129250062724741,-0.0290859732893812,0.00165833333333333
2018-09-30,0.0021,-0.0138580148927621,-0.00517003616351831,0.0450763974728505,-0.00276272977673475,0.001725
2018-10-31,-0.0746,-0.0251592531898364,-0.00566022844729781,0.0148200662044879,0.0141856991463547,0.00180833333333333
2018-11-30,0.0189,0.002725,0.00570635792848599,-0.116224348550975,0.00432782892734029,0.00190833333333333
2018-12-31,-0.0936,0.0461610241506806,0.020883450436869,-0.0781617340503686,0.0243722606807848,0.001975
2019-01-31,0.0858,0.0160809412375412,0.0111955526854835,0.0127669747422738,0.0330694177863082,0.00200833333333333
2019-02-28,0.036,0.00543571014405483,0.0047226748168745,0.0395755013021049,0.0219237468550415,0.00201666666666667
2019-03-31,0.0129,0.0130555567201599,0.00853379266629144,0.0169189585832319,-0.0145219571689379,0.00203333333333333
2019-04-30,0.0418,0.00844958874092112,0.0046188954117622,0.0353044227365182,-0.0115227919132908,0.00204166666666667
2019-05-31,-0.0671,0.0224161316625458,0.0110322505244982,-0.0158400507002704,-0.00171862727562588,0.002025
2019-06-30,0.0717,0.0450204653059877,0.0240524376199804,-0.0657337763149681,0.0586897250136325,0.002
2019-07-31,0.0142,0.00196666666666667,0.00292868269937154,0.00646775264326593,0.03962355780551,0.00185
2019-08-31,-0.0239,0.0763876700925987,0.0267206403504999,-0.0595384498381594,0.0619439588361443,0.00179166666666667
2019-09-30,0.0159,-0.00828662310370898,-0.00463720811731808,0.0371991941439944,0.0067781473064028,0.00165833333333333
2019-10-31,0.0222,-0.00328350796299588,0.00268516743451611,-0.0220763069047373,-0.0104396986587934,0.00160833333333333
2019-11-30,0.0399,-0.0194124690712428,-0.00652631126535163,0.0429387951600588,-0.016068931837491,0.0014
2019-12-31,0.0291,-0.00307615604527276,-0.00182585581900625,0.0275288792802681,0.0056704220180992,0.00130833333333333
2020-01-31,0.0002,0.0164771272460112,0.00938812813683118,-0.0221534595296758,0.0551270003312758,0.00130833333333333
2020-02-29,-0.0803,0.0451715556912928,0.0179930513092535,-0.0962949023049143,0.0233425387814208,0.00129166666666667
2020-03-31,-0.1325,0.0982901893526768,0.0446827453559922,-0.2370917860802,-0.00323711727506093,0.00128333333333333
2020-04-30,0.136,0.036999437392334,0.0164219369305822,-0.148532543097806,0.0573140778803087,0.00025
2020-05-31,0.0558,-0.00984061532516086,0.00183089666516715,0.114820704263195,0.0194513923133135,0.000116666666666667
2020-06-30,0.0246,-0.0254821409625518,-0.000929876391049293,0.140416673616956,0.00950516052706729,0.000108333333333333
2020-07-31,0.0584,0.0333190704719064,0.0066509291199472,0.0490892312476376,0.065978917227604,0.000133333333333333
2020-08-31,0.0763,-0.00801082381039397,0.000383333333333333,0.0467731273890928,0.0661355746787182,0.000108333333333333
2020-09-30,-0.0363,-0.0114512321976799,0.000383333333333333,-0.0211041344816488,-0.0237271605126408,8.33333333333333e-05
2020-10-31,-0.0207,-0.0217301830561555,-0.00578856339805518,0.0119724386831228,-0.0112647768897769,9.16666666666667e-05
2020-11-30,0.1246,-0.00931788396794028,-0.00501152533576479,0.0580019179582618,-0.0178764070368947,8.33333333333333e-05
2020-12-31,0.0464,-0.0109244538657139,-0.00152392526669245,0.106092902128912,-0.0042222579435246,7.5e-05
2021-01-31,-0.0007,-0.0259841788220467,-0.00693206501852526,0.0746984367786721,0.00460606321498913,7.5e-05
2021-02-28,0.0281,-0.0401393300403394,-0.00883168694808088,0.0989110443759167,-0.031500069631169,6.66666666666667e-05
2021-03-31,0.0317,-0.0561617589342773,-0.023278030156169,0.00624847244142823,-0.0497408982562481,3.33333333333333e-05
2021-04-30,0.0495,0.00831050190895889,-0.00160878694527275,0.0125705782014451,0.0243331800748445,2.5e-05
2021-05-31,0.003,-0.0013825465053693,0.0030942140941009,0.0671256505411733,0.0512601986318493,1.66666666666667e-05
2021-06-30,0.0274,0.0230090475362186,0.00441038084395059,0.0481890714560158,-0.00847988931285337,1.66666666666667e-05
2021-07-31,0.0134,0.0382984098390468,0.0117878707447755,0.0303890194470229,-0.0145701717568695,3.33333333333333e-05
2021-08-31,0.0294,0.00823240786541093,0.00156461073732561,-0.0151260795323621,-0.0124789804407469,4.16666666666667e-05
2021-09-30,-0.044,-0.00512362885677495,-0.00582129313607968,0.0666076355466954,-0.00567978132281766,4.16666666666667e-05
2021-10-31,0.0663,-0.0246304213455196,-0.0149824113777508,0.11267092325254,0.000963304302759038,3.33333333333333e-05
2021-11-30,-0.0158,0.0115699592751939,-0.00215015062808913,-0.0473913350544384,0.0252750654247687,4.16666666666667e-05
2021-12-31,0.0324,0.0132432853167733,0.00453123628929902,-0.0127375308587233,-0.0171976550149305,4.16666666666667e-05
2022-01-31,-0.0616,-0.0388650010203188,-0.018551427559173,0.0674900961295732,0.0142926559541563,5e-05
2022-02-28,-0.0228,-0.0237146549502589,-0.0122813893676137,0.079118632390573,0.0221803724628584,0.000125
2022-03-31,0.0308,-0.0293649103648781,-0.0139272228308781,0.195259439578263,0.0493077627538652,0.000258333333333333
2022-04-30,-0.0941,-0.0696678514788277,-0.0392507959759333,-0.055477139366832,-0.0056319083287556,0.000375
2022-05-31,-0.0031,-0.0369350707792319,-0.00521416637311196,0.0325655512288889,-0.0456202306826512,0.000633333333333333
2022-06-30,-0.0834,-0.0287842935780741,-0.0156173316146327,0.0309944574777001,-0.00645388152556126,0.000825
2022-07-31,0.0965,0.0217362830049268,0.0177424211805081,-0.0310313308688679,-0.05653473594799,0.00128333333333333
2022-08-31,-0.0358,0.00279166666666667,0.00184738226428156,0.00558492734993532,0.0183639784387732,0.00191666666666667
2022-09-30,-0.0915,-0.0624342702056623,-0.0379616264172956,-0.0692605647765171,-0.0474792582853516,0.00226666666666667
2022-10-31,0.0808,-0.0581417338255285,-0.0241146288943183,-0.059878045103576,-0.00971572722188507,0.00268333333333333
2022-11-30,0.0494,0.0116170367253032,0.00946353403583256,-0.032108245374463,0.0364204391841148,0.003225
2022-12-31,-0.0605,0.0519066453790406,0.0198295487751718,-0.0410544516469415,0.0420156863199754,0.0036
2023-01-31,0.0696,0.0115698824760973,0.0110836719044454,-0.0570848890295942,0.0557202859447581,0.00363333333333333
2023-02-28,-0.0223,-0.016055909220887,-0.0134314807190078,-0.0505983762262016,-0.0227484705250012,0.00390833333333333
2023-03-31,0.0284,0.00466666387295382,0.00870879115275815,-0.0506542689784513,0.0313770530697639,0.00399166666666667
2023-04-30,0.0097,0.0227701977458876,0.019775281033472,0.0415159119900614,0.0455056385375876,0.00405
2023-05-31,0.007,-0.018791459576905,-0.00199814928921961,-0.0866798343449854,-0.00382043935052523,0.004225
2023-06-30,0.0686,-0.00760351568805713,-0.0134456073614802,-0.01743887367859,-0.0247122426749259,0.004425
2023-07-31,0.0366,-0.0114818241104034,-0.00767547764833871,0.0413088110245676,0.00417931957383288,0.00451666666666667
2023-08-31,-0.0191,-0.037259529620416,-0.0104366595709309,0.0478635401850307,-0.0165656938421953,0.004575
2023-09-30,-0.048,-0.0208445784420131,-0.00836214036482499,0.0611710155663692,-0.00143326210454997,0.00463333333333333
2023-10-31,-0.0268,-0.0556423356956281,-0.0174563033597434,-0.0166252424647131,0.000156580286541974,0.00463333333333333
2023-11-30,0.0932,0.0411533352571064,0.0212464568404205,-0.0509534130628509,0.0354129158512719,0.00466666666666667
2023-12-31,0.0528,0.0731044020248729,0.0333873375897277,-0.0466508249415828,0.0212034615016305,0.0046
2024-01-31,0.012,-0.00565474942088638,0.00397134052482607,0.00844079149019317,0.00387922099714721,0.00453333333333333
2024-02-29,0.0549,-0.00944896950312223,-0.00745688916169765,0.00773460380401092,-0.00530963009577001,0.00454166666666667
2024-03-31,0.0327,0.00768421547553268,0.00350833333333333,0.0206643206916526,0.0666109804076631,0.00453333333333333
2024-04-30,-0.0418,-0.0359361481393936,-0.0172637331882535,0.0514591354650984,0.0803703411939702,0.00455833333333333
2024-05-31,0.0477,0.0116929642000284,0.00796501451451869,-0.0418390517829362,0.00844109888695899,0.00453333333333333
2024-06-30,0.0321,0.0261097385936862,0.0151217517719068,0.00276653921157033,-0.0105013334013857,0.00455
2024-07-31,0.0167,0.00117744119716754,0.0101973961727634,0.00628652574791455,0.0308454118739361,0.00459166666666667
2024-08-31,0.0208,0.0452648121496245,0.0291177449097891,-0.0271318240986357,0.0300016679176049,0.004525
2024-09-30,0.0212,0.0238770008002925,0.0135780432170244,-0.0382955319599217,0.0406453049409956,0.00441666666666667
2024-10-31,-0.0061,-0.0413135777277384,-0.0206122089072652,0.022989758918915,0.0464997763124622,0.0041
2024-11-30,0.0689,-0.0209032485892085,-0.0146489620853825,-0.00699950159698637,-0.0144791232974484,0.00393333333333333
2024-12-31,-0.028,-1.71963491915449e-05,0.00177934639942827,0.00711601873652024,-0.00117685666112177,0.00385
2025-01-31,0.0317,-0.0289591551851813,-0.00887717228829532,0.0465435715081515,0.0232929633951533,0.00365833333333333
2025-02-28,-0.0211,0.0284944642309568,0.0133348673156993,-0.0219333085017254,0.0682882543759618,0.00361666666666667
2025-03-31,-0.0605,0.0168926219539599,0.0162814547432308,-0.0334012597800638,0.0305797086429478,0.00360833333333333
2025-04-30,-0.0049,-0.0102545143142145,0.00829553401694598,-0.0564296381767752,0.0785686751026564,0.00361666666666667
2025-05-31,0.0644,-0.018791485199435,-0.0050089876264067,-0.0225389327974364,0.0285457664623761,0.0036
2025-06-30,0.052,0.00663154268492159,0.0071281645582721,0.0535487252774325,0.0130443059202476,0.00363333333333333
2025-07-31,0.0232,0.00155606608272024,0.00406879618968505,-0.00504076979818691,-0.00373136554258402,0.00368333333333333
2025-08-31,0.0222,0.0129977625716748,0.01253783720194,-0.0237406252011926,0.00834693052707225,0.003675
2025-09-30,0.0372,0.0220487291517604,0.0118494565152365,5.86047275623613e-05,0.0889689224858448,0.00358333333333333
2025-10-31,0.0233,0.0168981238536943,0.00504351316079739,-0.0222723711960769,0.106511473192863,0.00339166666666667
2025-11-30,0.0017,-0.00390266599992754,0.0013667524917904,0.000779612852629175,0.0071112994753999,0.00331666666666667
2025-12-31,-0.0002,-0.00763583149115782,0.000786878380114115,-0.00239066869820537,0.0543258326625382,0.00328333333333333
